Frame	Time	Scene info	Scene info:narrative details - external	Scene info:narrative details - internal	Scene info:characters on screen	Scene info:Music Presence	speech	speech:transcription	speech:character speaking	setting	setting:indoor/outdoor	setting:setting	Scene name	Scene name:scene name	
7756	310.24	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7757	310.28000000000003	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7758	310.32	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7759	310.36	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7760	310.40000000000003	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7761	310.44	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7762	310.48	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7763	310.52000000000004	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7764	310.56	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7765	310.6	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7766	310.64000000000004	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7767	310.68	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7768	310.72	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7769	310.76000000000005	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7770	310.8	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7771	310.84000000000003	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7772	310.88	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7773	310.92	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7774	310.96000000000004	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7775	311.0	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7776	311.04	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7777	311.08000000000004	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7778	311.12	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7779	311.16	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7780	311.20000000000005	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7781	311.24	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7782	311.28000000000003	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7783	311.32	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7784	311.36	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7785	311.40000000000003	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7786	311.44	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7787	311.48	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7788	311.52000000000004	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7789	311.56	1	Lucille picks up a drink and winks at Michael	Lucille implies the announcement is about Michael.	Lucille	0	1	0	0	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7790	311.6	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7791	311.64000000000004	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7792	311.68	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7793	311.72	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7794	311.76000000000005	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7795	311.8	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7796	311.84000000000003	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7797	311.88	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7798	311.92	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7799	311.96000000000004	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7800	312.0	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7801	312.04	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7802	312.08000000000004	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7803	312.12	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7804	312.16	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7805	312.20000000000005	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7806	312.24	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7807	312.28000000000003	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7808	312.32	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7809	312.36	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7810	312.40000000000003	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7811	312.44	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7812	312.48	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7813	312.52000000000004	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7814	312.56	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7815	312.6	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7816	312.64000000000004	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7817	312.68	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7818	312.72	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7819	312.76000000000005	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7820	312.8	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7821	312.84000000000003	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7822	312.88	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7823	312.92	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7824	312.96000000000004	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
7825	313.0	1	Michael playfully insults Lucille's winking face.	0	Michael, Lucille	0	1	"I wonder how I can talk you out of ever making that face again."	Michael	1	1	Lucille's hotel room	1	Cutting Lucille Off	
